Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability
1,0.299809877,0.296009594,0.345146956,0.606437106,0.606847893,0.998451783,0.795636271,0.807765178,0.30154332,0.780248287,0.000729898,5330000000,0.462909002,0.000254025,0,0.147739244,0.147739244,0.147739244,0.143518956,0.320188159,0.012099763,0.066525527,0.093771183,0.022111191,0.846613967,0.68358098,0.68358098,0.216703909,2100000000,0.000285004,0.261381915,0.381841213,0.004737583,0.002966361,0.630516363,0.014225007,0.180487952,0.819512048,0.005079544,0.384307835,0.007984182,0.066971192,0.094163336,0.403253919,0.055472264,0.000525499,0.012024746,6000000000,0.000135413,0.021612903,0.009127095,0.376450103,0.008125551,0.718670064,0.362949385,0.48097225,0.071164306,0.003499762,0.002040392,0.185003789,0.345138701,0.276399558,0.003552186,0.980324073,0.728563021,0.338631735,0.000589678,0.860612625,0.002009011,0.171261504,0.000217669,0.000167462,0.59387645,8810000000,0.671596615,0.313767197,0.980324073,0.338631735,0.111616567,0.66835069,0.462882679,0.590678388,0.320612381,0.059970011,0,0.574453018,0.000972362,0.623627311,0.606438327,0.81386684,0.285095583,0.026763979,0.565025386,1,0.0195269
1,0.424901282,0.468436546,0.473472884,0.587303074,0.587303074,0.998730136,0.797067542,0.809012729,0.303461684,0.781247167,0.000137839,5670000000,0.459736796,0.000259026,0,0.15035186,0.15035186,0.15035186,0.185307743,0.313114522,0.020630095,0.073039655,0.146719892,0.020458665,0.847929941,0.689048192,0.68904825,0.217548962,5880000000,0.000359692,0.263597299,0.370096122,0.004001236,0.00329263,0.630231435,0.028478283,0.224839012,0.775160988,0.004946479,0.39556078,0.005365848,0.074014363,0.146746098,0.409158078,0.08095952,0.000515354,0.012249324,0.000188016,7410000000,0.038225806,0.00588987,0.387406436,0.010174519,0.705929888,0.296518337,0.354552098,0.070989308,0.003300786,0.002345653,0.160468617,0.337251585,0.276757647,0.002165155,0.681137582,0.724373631,0.343550939,0.019875597,0.914446055,0.001817093,0.016604176,0.000166357,0.00014326,0.593858422,9240000000,0.671526679,0.578700684,0.681137582,0.343550939,0.138359154,0.597603693,0.454085734,0.540111422,0.297242197,0.07028235,0,0.755799271,0.001336795,0.620637819,0.587299852,0.832416579,0.295432523,0.026710479,0.564741911,1,0.014896594
1,0.469214644,0.522514174,0.518496708,0.600159991,0.600159991,0.998972092,0.797333156,0.809268437,0.303419387,0.78152408,0.000101991,2120000000,0.46597888,0.000365037,0,0.176393747,0.176393747,0.176393747,0.210551196,0.323618872,0.021310707,0.096327661,0.166302629,0.022054348,0.847952446,0.688108252,0.688108252,0.217426769,6410000000,0.000448555,0.263793117,0.384905555,0.00845364,0.00678676,0.628893782,0.00632871,0.120990416,0.879009584,0.005510688,0.374198974,0.007928732,0.096316381,0.165372144,0.400116288,0.101949025,0.000511296,0.012380826,0.000205786,0.000214089,0.027741935,0.013460041,0.392449289,0.008297103,0.783739293,0.375341784,0.415689568,0.088544416,0.007429963,0.005091264,0.092010673,0.350592283,0.27720616,0.002999156,0.716427608,0.734238248,0.330288559,0.008819276,0.934634543,0.002173443,0.019367457,0.000157869,0.000147372,0.593948667,940000000,0.671588049,0.253310606,0.716427608,0.330288559,0.116808675,0.662123401,0.463291551,0.603759,0.317595952,0.034392501,0,0.789536219,0.004539627,0.624078182,0.600159989,0.839537504,0.279368778,0.026483138,0.5630855,1,0.030883103
1,0.34397699,0.395170083,0.38460303,0.59802678,0.60088067,0.998897564,0.796983292,0.808933439,0.302964268,0.781166465,0.000188141,4990000000,0.453660787,0.000463046,0,0.149466942,0.149466942,0.149466942,0.188900444,0.312513263,0.014383593,0.090953505,0.143857799,0.022077183,0.848018982,0.681649392,0.681586895,0.217306784,3370000000,0.000565042,0.26236489,0.359990313,0.014399955,0.013515503,0.630535198,0.003940397,0.088974212,0.911025788,0.013709743,0.369770266,0.005365848,0.090958685,0.148367393,0.398242016,0.131934033,0.000718249,0.008811487,0.000201773,0.000428178,0.040806452,0.025994742,0.386479275,0.000828604,0.860342381,0.690691694,0.689973188,0.28187838,0.013940865,0.016503736,0.09035266,0.318597401,0.277010166,0.001539002,0.950150318,0.738416218,0.329593398,0,0.868608915,0.002033783,0.091744356,0.000154121,0.000160298,0.593981439,0.000177574,0.671618739,0.022076516,0.950150318,0.329593398,0.110933234,0.738304536,0.486081634,0.499823941,0.327313329,0.020361934,0,0.690592333,0.000400947,0.624038735,0.598027526,0.833044116,0.277636645,0.026767762,0.565044321,1,0.042986881
1,0.497879394,0.559965111,0.564055892,0.609096412,0.609096412,0.999067534,0.79746029,0.809447067,0.303442348,0.781702747,0.000149865,3720000000,0.458867836,0.000386039,0,0.194007838,0.194007838,0.194007838,0.226151083,0.306323831,0.019072251,0.1047146,0.176169315,0.022051645,0.847971056,0.689359958,0.689359958,0.217582613,0.000140076,0.000559877,0.264006807,0.366817555,0.005561917,0.002118562,0.63165984,0.014504053,0.181878647,0.818121353,0.004974483,0.383464592,0.005365848,0.10467862,0.174466481,0.406064658,0.058470765,0.000537673,0.011747226,252000000,5830000000,0.023709677,0.006691832,0.394314918,0.02154457,0.743139372,0.181531965,0.411612198,0.035423309,0.002370587,0.001377548,0.136274421,0.335225675,0.272516316,0.008594092,0.71302301,0.731131484,0.335464774,0.010442363,0.938769319,0.00238254,0.011470336,0.000377792,0.000168089,0.593897265,862000000,0.671544757,0.576874945,0.71302301,0.335464774,0.121437454,0.628295267,0.457212694,0.532823849,0.311044504,0.051497298,0,0.806195443,0.001153001,0.629109896,0.609096838,0.841265892,0.285297668,0.027495742,0.567174071,1,0.019349963
1,0.395212792,0.415013083,0.427485411,0.592866718,0.592895545,0.998717195,0.796671611,0.808604951,0.302797012,0.780867938,0.000240524,6320000000,0.458711826,0.00029603,0,0.166533227,0.166533227,0.166533227,0.170747849,0.310780222,0.014065974,0.079228076,0.133614521,0.021931874,0.847249056,0.686332446,0.686332446,0.217230577,58600000,0.000365806,0.262280968,0.362290898,0.005127597,0.003305107,0.630452665,0.011318724,0.163890317,0.836109683,0.005124705,0.380815195,0.006180535,0.079225495,0.133029183,0.403257938,0.061469265,0.000537673,0.011776259,4890000000,9230000000,0.021290323,0.015836552,0.379095905,0.020139134,0.73117636,0.347873422,0.465508416,0.097387805,0.003746315,0.003106617,0.166234997,0.332881333,0.276033621,0.003921826,0.967777103,0.730131875,0.335982261,0.001203279,0.90736297,0.001947657,0.044063791,0.000296995,0.000225615,0.593882543,0.000166879,0.671520877,0.323791821,0.967777103,0.335982261,0.112116273,0.604106179,0.453220823,0.523477438,0.306475963,0.055643752,0,0.723120734,0.001595266,0.623017481,0.592867533,0.832500082,0.28298742,0.026741101,0.564907851,1,0.021886111
1,0.430556233,0.470508068,0.47202741,0.595266579,0.595266579,0.998922522,0.797262879,0.809196307,0.303400293,0.781445062,7300000000,713000000,0.461536784,0.000332033,0,0.152458809,0.152458809,0.152458809,0.189467713,0.317959963,0.046947079,0.086882176,0.150109211,0.021984941,0.847801761,0.68758268,0.68758268,0.217389683,4910000000,0.000374041,0.263010622,0.376979248,0.006107313,0.004404313,0.630259517,0.018944182,0.200139069,0.799860931,0.005136718,0.382649307,0.007756288,0.086871204,0.149129025,0.412094751,0.209895052,0.000766944,0.008245345,0.000245338,0.000473568,0.073870968,0.014220877,0.390131386,0.003620325,0.75527778,0.566559739,0.654181747,0.039399864,0.005165568,0.001060235,0.197148455,0.3410816,0.280144793,0.002787128,0.943566634,0.732521398,0.342118569,0.001356996,0.91005676,0.00205567,0.041533619,0.000102955,9310000000,0.593916652,1830000000,0.67156808,0.239701484,0.943566634,0.342118569,0.113492107,0.631152452,0.457763447,0.567369878,0.311202429,0.047093894,0,0.753567655,0.001864766,0.623463977,0.595262105,0.83402617,0.288517876,0.02669061,0.564628556,1,0.017227843
1,0.448349827,0.446358482,0.489961989,0.596498941,0.596498941,0.998942165,0.79726357,0.809184459,0.303360654,0.781519448,7320000000,611000000,0.462424197,0.000260026,0,0.150056888,0.150056888,0.150056888,0.20090763,0.323123718,0.067713296,0.0894064,0.124726971,0.02215446,0.848094072,0.689270828,0.689270828,0.217608865,4570000000,0.000580888,0.26361284,0.390382251,0.00656285,0.004884671,0.630283147,0.025060415,0.217552982,0.782447018,0.005339276,0.392762641,0.005365848,0.089379061,0.140532388,0.423960676,0.265367316,0.000866363,0.007303484,0.00017445,0.00127016,0.158064516,0.114137156,0.384941544,0.011537582,0.770421251,0.61143287,0.792149483,0.173804256,0.004928127,0.0041446,0.222535084,0.343714778,0.278393291,0.004575568,0.98183908,0.734985126,0.348074061,0.000102016,0.911195355,0.00204701,0.056908436,9480000000,7570000000,0.593921382,6200000000,0.671565689,0.123607901,0.98183908,0.348074061,0.111216176,0.618972891,0.456442081,0.585987227,0.3062393,0.043948966,0,0.734998522,0.001238206,0.623588004,0.59649432,0.829514841,0.292953607,0.026685392,0.564598002,1,0.015529466
1,0.444011115,0.501144788,0.485464961,0.593695499,0.593695499,0.998878614,0.797215013,0.80911897,0.303408752,0.78136829,9180000000,0,0.459726731,0.000386039,0,0.133791244,0.133791244,0.133791244,0.205918502,0.315625663,0.009755434,0.091442065,0.1641184,0.02211078,0.848006466,0.688651771,0.688651771,0.217522922,2000000000,0.000245302,0.26334631,0.358909877,0.001822771,0.001812256,0.629392063,0.029139423,0.226108776,0.773891224,0.213835626,0.402843544,0.005365848,0.091455372,0.163147576,0.394995867,0.071964018,0.004388626,0.001441398,19100000,0.100954625,0.026129032,0.158312648,0.348703105,0.00016356,0.631612627,0.226832776,0.217311704,0.042261291,0.001962055,0.001111942,0.201643821,0.336382662,0.27697486,0,0.854821239,0.711440214,0.348382046,0.015638795,0.876916911,0.0020359,0.031028048,6680000,7610000000,0.593805625,4000000000,0.671561751,0.000475911,0.854821239,0.348382046,0.124557012,0.628524718,0.457634446,0.533680947,0.308964297,0.142564865,0,0.76069253,0.000808836,0.622710127,0.593690462,0.833228607,0.295911725,0.026431693,0.562560807,1,0.014791299
1,0.413786379,0.471870911,0.464371754,0.600974358,0.600988772,0.998888898,0.79716687,0.809115194,0.30330313,0.781362114,0.000198432,2920000000,0.458102883,0.000421042,0,0.170831402,0.170831402,0.170831402,0.169329678,0.29992219,0.050062768,0.078495237,0.131505611,0.02201356,0.847818913,0.687008375,0.687008375,0.217347756,6990000000,0.00036653,0.262968661,0.34842219,0.006541009,0.004152906,0.630011918,0.02560483,0.218822747,0.781177253,0.005637245,0.391831047,0.005365848,0.078468253,0.130495438,0.421387069,0.124437781,0.000470717,0.013456752,9690000000,0.000441795,0.049032258,0.026494132,0.385608647,0.006413353,0.766949967,0.531806903,0.674685206,0.01286458,0.005020965,0.000358498,0.190358696,0.332413566,0.278349206,0.004280111,0.833007197,0.734490983,0.34520993,0.005395873,0.919303573,0.002084546,0.044370473,0.000221782,0.000178214,0.593928873,1160000000,0.67156763,0.117154484,0.833007197,0.34520993,0.123901585,0.636231085,0.458486957,0.506801773,0.312201184,0.044088934,0,0.758175287,0.004843114,0.623614339,0.600972289,0.833414062,0.293348281,0.0266348,0.564283388,1,0.015417455
1,0.452444791,0.51575447,0.50800364,0.611827787,0.611849407,0.998919287,0.797270487,0.809219092,0.303420596,0.781444641,0.0003424,5550000000,0.46162066,0.000583058,0,0.1725591,0.1725591,0.1725591,0.198544011,0.31820754,0.029750291,0.089487827,0.158168261,0.022060827,0.847774657,0.688568066,0.688568066,0.217453651,6880000000,0.000416663,0.263584089,0.377221415,0.008594045,0.004303251,0.627632841,0.015226292,0.185294918,0.814705082,0.006152009,0.382710817,0.005365848,0.089452343,0.157197798,0.411359243,0.100449775,0.000515354,0.012265549,4070000000,0.000489454,0.035483871,0.010404947,0.390493205,0.002862794,0.803379682,0.425489403,0.639864519,0.047567553,0.005538427,0.00181593,0.138826243,0.341157159,0.277577005,0.008242685,0.71321525,0.737724161,0.335926666,0.008476075,0.926768647,0.002177355,0.045773482,0.000260606,0.000175331,0.593971089,5260000000,0.671584555,0.108552036,0.71321525,0.335926666,0.124508869,0.657269862,0.461258363,0.567613691,0.31812245,0.033845618,0,0.781853398,0.001401464,0.623703624,0.611823384,0.83830404,0.285821836,0.026318034,0.561073667,1,0.018920942
1,0.331594599,0.376798953,0.372182665,0.599115006,0.599115006,0.998664736,0.796479595,0.808509386,0.302571266,0.78068913,0.000392933,6660000000,0.458255538,0.000270027,0,0.143988875,0.143988875,0.143988875,0.158173395,0.309825281,0.014428967,0.075319599,0.123145289,0.021968569,0.847614114,0.686862317,0.686812342,0.21730545,7070000000,0.000292515,0.261360934,0.352110577,0.006431181,0.00467506,0.630448898,0.03448235,0.234876198,0.765123802,0.00536105,0.405677469,0.007039705,0.075561418,0.122758465,0.411550823,0.070464768,0.000466659,0.013531896,751000000,0.000182316,0.028387097,0.02603293,0.366273942,0.018711381,0.762516802,0.488462146,0.592652105,0.154454337,0.005169182,0.004814243,0.170139966,0.334100157,0.278393484,0.003613451,0.692061649,0.734278045,0.347528727,0.012318468,0.902607313,0.00200035,0.065556356,0.000356814,0.000298715,0.59393326,0.00024852,0.671624747,0.194906543,0.692061649,0.347528727,0.143609018,0.685101832,0.463899835,0.515338033,0.333249962,0.044814771,0,0.707830214,0.000938214,0.623651017,0.59911628,0.820644827,0.299786257,0.026744371,0.56492498,1,0.014087591
1,0.320625945,0.302714784,0.345414637,0.640388302,0.640388302,0.998553926,0.796134574,0.808129731,0.302200258,0.780454182,0.001166078,0.000573535,0.458007264,0.000208021,0,0.140407062,0.140407062,0.140407062,0.169424222,0.313326731,0.009105071,0.07792525,0.129095428,0.022064983,0.848052863,0.689464754,0.689460571,0.217602281,306000000,0.000294936,0.264508008,0.360400134,0.004481733,0.003325693,0.630579376,0.015526313,0.18665538,0.81334462,0.005088887,0.376358529,0.005365848,0.078557819,0.129575447,0.397032246,0.068965517,0.001560265,0.004053506,0.000209989,0.000161891,0.024354839,0.003281289,0.387485584,0.002486517,0.711288647,0.465982469,0.463309521,0.023936733,0.004448391,0.000675912,0.187855515,0.330880853,0.276915698,0.000443312,0.962995731,0.727556852,0.339525018,0,0.822655344,0.002080626,0.205307821,0.000196326,0.000203721,0.593870314,2790000000,0.671521512,0.283336535,0.962995731,0.339525018,0.110933234,0.586596023,0.451536646,0.505912699,0.300425923,0.063194902,0,0.616497633,0.000443568,0.623697525,0.640389246,0.817660273,0.286039063,0.026780841,0.565108722,1,0.018754752
1,0.356018135,0.403183602,0.385673751,0.601363525,0.601363525,0.998858971,0.797020091,0.808933048,0.303109287,0.781150745,0.000234511,1970000000,0.459746861,0.000467047,0,0.150604694,0.150604694,0.150604694,0.170842394,0.315201245,0.023639911,0.084032245,0.139263388,0.022031986,0.848076273,0.689520442,0.689524049,0.217600639,3320000000,0.000339754,0.264624566,0.370375545,0.00803804,0.003511598,0.630452665,0.012240673,0.169634489,0.830365511,0.005470282,0.376843897,0.005365848,0.084395916,0.139401252,0.412489969,0.125937031,0.000641149,0.009863503,4890000000,0.000445577,0.039677419,0.016700204,0.386275751,0.004880096,0.794752937,0.310439658,0.634927337,0.008838977,0.003791012,0.000318773,0.146981521,0.336577458,0.278020413,0.011316974,0.825360498,0.736183144,0.335237409,0.004397812,0.895212965,0.002019966,0.08262127,0.000146744,7070000000,0.593942516,578000000,0.671567985,0.194898784,0.825360498,0.335237409,0.11707051,0.634400612,0.457988505,0.542299794,0.312709341,0.036122832,0,0.694384013,0.00073449,0.623626009,0.601363724,0.829053462,0.283656081,0.026738689,0.564895149,1,0.021017803
1,0.436942427,0.49095072,0.482413405,0.607986567,0.607950533,0.998920558,0.797264954,0.809187063,0.303408269,0.781435097,0.000278568,2410000000,0.459602593,0.000270027,0,0.15490287,0.15490287,0.15490287,0.189278623,0.309117918,0.043725517,0.087045029,0.15184153,0.022065441,0.847916495,0.689610668,0.689609745,0.217617373,531000000,0.000376312,0.265262528,0.354252822,0.00671948,0.003788583,0.63003315,0.02979874,0.227318076,0.772681924,0.006579789,0.393782586,0.007494272,0.087034051,0.150818189,0.431712313,0.133433283,0.000531586,0.011895806,4530000000,0.001865523,0.064677419,0.025736234,0.3885032,0.001596088,0.776262736,0.574317979,0.838038007,0.02892214,0.004466078,0.000667128,0.23007661,0.335447491,0.278505295,0.006172524,0.972186783,0.736433018,0.351942801,0,0.920257055,0.00214321,0.055727441,0.000229791,0.000159371,0.593933257,2170000000,0.671549449,0.035988414,0.972186783,0.351942801,0.110933234,0.603614929,0.454821829,0.526706574,0.299014245,0.04296123,0,0.767650024,0.000978326,0.623608054,0.607985163,0.83447918,0.296389593,0.026615433,0.564153392,1,0.014690926
1,0.418368839,0.463693851,0.456662562,0.597032243,0.597032243,0.998843488,0.797223037,0.809134984,0.303496247,0.781380079,0.000180509,0,0.456168692,0.000286029,0,0.154439341,0.154439341,0.154439341,0.186725915,0.305474995,0.033712963,0.076785278,0.155758078,0.022016499,0.847778633,0.688864019,0.688864019,0.217532257,5610000000,0.000421604,0.26335952,0.32432659,0.005155054,0.004631391,0.63040609,0.019430234,0.201801856,0.798198144,0.007359569,0.381433649,0.005365848,0.076799062,0.149883116,0.415298028,0.145427286,0.000448399,0.014110846,0.00029731,0.00200018,0.058387097,0.026558759,0.381572104,0.001481083,0.727034955,0.587976796,0.590340353,0.002123285,0.005046486,5390000000,0.209208089,0.325082711,0.276816409,0.000637669,0.993967349,0.728897276,0.343384041,0,0.915998266,0.002054062,0.042110577,0.000147057,0.000152403,0.593898538,150000000,0.671566039,0.034545867,0.993967349,0.343384041,0.110933234,0.631434225,0.457811444,0.463682474,0.311226335,0.055360608,0,0.752582536,0.000543653,0.623622398,0.597029995,0.833780324,0.288870278,0.026720303,0.564796269,1,0.017054084
1,0.418515088,0.433983864,0.461427271,0.612750256,0.612750256,0.998864286,0.796902363,0.808857274,0.302892242,0.781253763,0.000411782,0.000116303,0.459854223,0.000561056,0,0.139353588,0.139353588,0.139353588,0.197976742,0.314812195,0.011888017,0.08989496,0.149506666,0.022169331,0.848117282,0.68945832,0.68945832,0.217610219,4780000000,0.000332891,0.26423293,0.359403524,0.00640934,0.001438576,0.630167053,0.024639109,0.21655531,0.78344469,0.006240023,0.389886218,0.005365848,0.08985132,0.148480507,0.403591529,0.083958021,0.000870421,0.007266765,0.000118465,0.000159621,0.035967742,0.009247536,0.38896678,0.001223932,0.764816476,0.700512272,0.737306334,0.025171263,0.005950726,0.000630068,0.211978627,0.336330549,0.277607387,0.001540552,0.938888925,0.734095068,0.34678018,0,0.87393655,0.002081607,0.080836102,0.000311575,0.000301901,0.593930306,2870000000,0.671564263,0.05071052,0.938888925,0.34678018,0.110933234,0.633800803,0.458190293,0.534594671,0.311432368,0.044960401,0,0.72575007,0.000487356,0.623730074,0.612747077,0.828066659,0.292647646,0.026665969,0.564481261,1,0.015619686
1,0.196802028,0.211022678,0.22142513,0.598055608,0.598055608,0.998933499,0.796144258,0.80814874,0.301423437,0.780388498,0.000106848,1880000000,0.472751063,0.000234023,0,0.069655725,0.069655725,0.069655725,0.079512149,0.340348023,0.02575737,0.091930625,0.054304436,0.021973878,0.847907578,0.687914932,0.687914932,0.217439263,2590000000,0,0.259533301,0.432426139,0.004788129,0.00236186,0.630535883,0.021101779,0.525410406,0.474589594,0.004476848,0.357055625,0,0.092009054,0.05712993,0.3915501,0.100449775,0.000683757,0.009254666,0.000222409,0.000173994,0.158870968,0.068422367,0.385755636,0.032154376,0.723172153,0.403605928,0.434590988,0.024764462,0.004374054,0.000792444,0.165715001,0.35110574,0.27673381,0.001425819,0.29523926,0.733394575,0.320395323,0.038191325,0.777636588,0.001996108,0.202040143,0.000111612,0.000108585,0.593894846,1840000000,0.671571738,0.275408235,0.29523926,0.320395323,0.090262866,0.641956613,0.459226216,0.738860179,0.314685491,0.059373727,1,0.519387511,0.017587653,0.623464755,0.59805138,0.856906171,0.259279798,0.026769363,0.565052292,1,0.00394628
1,0.337639546,0.254306585,0.378446384,0.590841609,0.590841609,0.99886937,0.796943035,0.808896853,0.302952908,0.78134022,5530000000,0,0.465222314,0.000276028,0,0.131010071,0.131010071,0.131010071,0.164791529,0.326306854,0.049730024,0.0740982,0.091737591,0.018849012,0.847953398,0.687464784,0.687464784,0.217495506,257000000,0.000224065,0.261367928,0.445614917,0.005644288,0.003087386,0.630567047,0.085127532,0.268706352,0.731293648,0.005033465,0.402533758,0.007171322,0.074055075,0.09063419,0.471816919,0.244377811,0.000856218,0.007381189,0.000190118,0.0009721,0.09016129,0.042624444,0.378982836,0.0056041,0.740425902,0.465562402,0.739235605,0.108758112,0.003446214,0.002405984,0.239914782,0.350563514,0.272963021,0.006030735,0.858172951,0.727664418,0.391127673,0.004780318,0.852515848,0.001931229,0.136224113,7290000000,462000000,0.593911524,3330000000,0.671564294,0.18748493,0.858172951,0.391127673,0.144985264,0.609091618,0.456022807,0.649731705,0.282216462,0.050779839,0,0.557733072,0.00084655,0.62330188,0.590838406,0.726888084,0.336515401,0.026777371,0.565091796,1,0.011797172
1,0.340028275,0.344635848,0.380213074,0.581465573,0.581465573,0.998371708,0.796292144,0.808282843,0.302856712,0.780733341,0.000402762,0,0.457965325,0.000382038,0,0.132400657,0.132400657,0.132400657,0.15429706,0.310638749,0.016259056,0.050565915,0.106274008,0.021822137,0.848050933,0.689545083,0.689545083,0.217614095,3130000000,0.000236642,0.265867077,0.355128348,0.00467206,0.00072615,0.630377666,0.08623004,0.269038909,0.730961091,0.00527298,0.458818609,0.005365848,0.05115052,0.106017646,0.433585246,0.068965517,0.001842289,0.00343186,3960000000,0.000210306,0.038225806,0.015627983,0.361276317,0.009511233,0.720005776,0.199552751,0.430384957,0.019116038,0.002089885,0.000603499,0.167973279,0.334464786,0.275896841,0.007021143,0.595674224,0.718866953,0.372217526,0.025080864,0.879444615,0.001897634,0.079232112,0.000184032,8480000000,0.593879708,226000000,0.671577803,0.224805956,0.595674224,0.372217526,0.216878232,0.648959624,0.459853188,0.511450712,0.320399292,0.060766259,0,0.64180449,0.000376161,0.623497261,0.581460736,0.765967312,0.337315248,0.02672229,0.564807134,1,0.01177718
1,0.492175693,0.544319669,0.533326195,0.618104902,0.618104902,0.999083364,0.797455864,0.809338353,0.30340126,0.781598325,0.000278684,0,0.465022689,0.000243024,0.564328373,0.169440816,0.169440816,0.169440816,0.217736598,0.324679918,0.021885445,0.107727384,0.175868042,0.022043902,0.847959904,0.689140236,0.689140236,0.217563602,9400000000,0.000453571,0.261309649,0.389497411,0.007014019,0.005005072,0.631946823,0.011008672,0.16186474,0.83813526,0.005397702,0.37930429,0.005365848,0.107699448,0.174926476,0.404533354,0.107946027,0.000401733,0.015773407,0.000187634,0.000263261,0.031612903,0.011656361,0.396700663,0.00784558,0.769526619,0.410679093,0.465792051,0.022242326,0.00603275,0.00095541,0.123328414,0.348596657,0.277495445,0.002889391,0.723460672,0.733645091,0.333345174,0.010195041,0.933467259,0.002251154,0.038926681,0.000196705,0.000178131,0.593935928,2590000000,0.671566136,0.252617484,0.723460672,0.333345174,0.120812062,0.636070956,0.458191891,0.606115699,0.313158551,0.041219716,0,0.800780431,0.000517432,0.623736562,0.618103794,0.840533313,0.282763173,0.027033498,0.566098372,1,0.022209486
0,0.390922829,0.445704317,0.436158253,0.619949841,0.619949841,0.998993121,0.797011929,0.80896039,0.302814415,0.781180079,0.000398483,730000000,0.461020105,0.000805081,0,0.158821794,0.158821794,0.158821794,0.161482462,0.316686709,0.030914893,0.099910431,0.128944792,0.02211225,0.848322469,0.68858985,0.68858985,0.217604461,5720000000,0.000351757,0.26303238,0.375302709,0.00467206,0.002869042,0.629987945,0.024441222,0.216101823,0.783898177,0.005005044,0.384998982,0.008043897,0.099866465,0.127939069,0.400574473,0.100449775,0.001661713,0.003805018,0.00016203,0.000145248,0.040806452,0.011459542,0.393172927,0.009703141,0.729416462,0.25509317,0.295221007,0.022988598,0.00397383,0.001050312,0.115920412,0.340080537,0.276643292,0.002159349,0.508088826,0.728730796,0.337392013,0.009347426,0.911441408,0.002120736,0.092802307,0.000105801,9560000000,0.593893372,2390000000,0.67156226,0.355853782,0.508088826,0.337392013,0.120561366,0.630419077,0.457785445,0.560653,0.310296438,0.060765125,0,0.736619098,0.018371872,0.623655442,0.619948867,0.829979764,0.292504124,0.026622298,0.56420012,1,0.015663075
0,0.508360552,0.570922372,0.559077038,0.601738278,0.601716658,0.999008951,0.797448808,0.809361528,0.303544587,0.781621483,9000000000,50900000,0.46702398,0.000630063,0.157607045,0.176983692,0.176983692,0.176983692,0.225205635,0.324114027,0.042560915,0.104796026,0.180462454,0.02211432,0.848082155,0.689535186,0.689535186,0.217633192,6630000000,0.00045105,0.264111709,0.384234939,0.00965738,0.007304548,0.631379022,0.005278181,0.108202074,0.891797926,0.005640165,0.374219105,0.006383445,0.104784471,0.17951889,0.400882609,0.218890555,0.001335051,0.004740049,0.000199098,0.000518201,0.046290323,0.028077494,0.396463219,0.007058041,0.797005214,0.361219101,0.447942035,0.014615913,0.007564962,0.000888122,0.087041801,0.353510615,0.277275205,0.005755846,0.755769661,0.73494641,0.329803726,0.005345656,0.935449309,0.002359999,0.025482153,7290000000,6180000000,0.593937092,734000000,0.671571763,0.218473358,0.755769661,0.329803726,0.114507969,0.641553075,0.458953778,0.610090812,0.314363648,0.030201105,0,0.815350392,0.010004504,0.623842635,0.60173934,0.84145944,0.278607306,0.027030517,0.566088942,1,0.034888556
